entrez_id,other_id,gene_symbol,other_id_source,ensembl_id
1,A1B,A1BG,entrez_alias,ENSG00000121410
1,ABG,A1BG,entrez_alias,ENSG00000121410
1,GAB,A1BG,entrez_alias,ENSG00000121410
1,HYST2477,A1BG,entrez_alias,ENSG00000121410
1,A1BG,A1BG,entrez_alias,ENSG00000121410
2,A2MD,A2M,entrez_alias,ENSG00000175899
2,CPAMD5,A2M,entrez_alias,ENSG00000175899
2,FWP007,A2M,entrez_alias,ENSG00000175899
2,S863-7,A2M,entrez_alias,ENSG00000175899
2,A2M,A2M,entrez_alias,ENSG00000175899
9,AAC1,NAT1,entrez_alias,ENSG00000171428
9,AAC1,NAT1,entrez_alias,ENSG00000171428
9,AAC1,NAT1,entrez_alias,ENSG00000171428
9,AAC1,NAT1,entrez_alias,ENSG00000171428
9,MNAT,NAT1,entrez_alias,ENSG00000171428
9,MNAT,NAT1,entrez_alias,ENSG00000171428
9,MNAT,NAT1,entrez_alias,ENSG00000171428
9,MNAT,NAT1,entrez_alias,ENSG00000171428
9,NAT-1,NAT1,entrez_alias,ENSG00000171428
9,NAT-1,NAT1,entrez_alias,ENSG00000171428
9,NAT-1,NAT1,entrez_alias,ENSG00000171428
9,NAT-1,NAT1,entrez_alias,ENSG00000171428
9,NATI,NAT1,entrez_alias,ENSG00000171428
9,NATI,NAT1,entrez_alias,ENSG00000171428
9,NATI,NAT1,entrez_alias,ENSG00000171428
9,NATI,NAT1,entrez_alias,ENSG00000171428
9,NAT1,NAT1,entrez_alias,ENSG00000171428
9,NAT1,NAT1,entrez_alias,ENSG00000171428
9,NAT1,NAT1,entrez_alias,ENSG00000171428
9,NAT1,NAT1,entrez_alias,ENSG00000171428
10,AAC2,NAT2,entrez_alias,ENSG00000156006
10,NAT-2,NAT2,entrez_alias,ENSG00000156006
10,PNAT,NAT2,entrez_alias,ENSG00000156006
10,NAT2,NAT2,entrez_alias,ENSG00000156006
12,AACT,SERPINA3,entrez_alias,ENSG00000196136
12,ACT,SERPINA3,entrez_alias,ENSG00000196136
12,GIG24,SERPINA3,entrez_alias,ENSG00000196136
12,GIG25,SERPINA3,entrez_alias,ENSG00000196136
12,SERPINA3,SERPINA3,entrez_alias,ENSG00000196136
13,CES5A1,AADAC,entrez_alias,ENSG00000114771
13,DAC,AADAC,entrez_alias,ENSG00000114771
13,AADAC,AADAC,entrez_alias,ENSG00000114771
14,AAMP,AAMP,entrez_alias,ENSG00000127837
14,AAMP,AAMP,entrez_alias,ENSG00000127837
15,DSPS,AANAT,entrez_alias,ENSG00000129673
15,DSPS,AANAT,entrez_alias,ENSG00000129673
15,SNAT,AANAT,entrez_alias,ENSG00000129673
15,SNAT,AANAT,entrez_alias,ENSG00000129673
15,AANAT,AANAT,entrez_alias,ENSG00000129673
15,AANAT,AANAT,entrez_alias,ENSG00000129673
16,AARS,AARS1,entrez_alias,ENSG00000090861
16,AARS,AARS1,entrez_alias,ENSG00000090861
16,CMT2N,AARS1,entrez_alias,ENSG00000090861
16,CMT2N,AARS1,entrez_alias,ENSG00000090861
16,DEE29,AARS1,entrez_alias,ENSG00000090861
16,DEE29,AARS1,entrez_alias,ENSG00000090861
16,EIEE29,AARS1,entrez_alias,ENSG00000090861
16,EIEE29,AARS1,entrez_alias,ENSG00000090861
16,HDLS2,AARS1,entrez_alias,ENSG00000090861
16,HDLS2,AARS1,entrez_alias,ENSG00000090861
16,TTD8,AARS1,entrez_alias,ENSG00000090861
16,TTD8,AARS1,entrez_alias,ENSG00000090861
16,AARS1,AARS1,entrez_alias,ENSG00000090861
16,AARS1,AARS1,entrez_alias,ENSG00000090861
18,GABA-AT,ABAT,entrez_alias,ENSG00000183044
18,GABA-AT,ABAT,entrez_alias,ENSG00000183044
18,GABA-AT,ABAT,entrez_alias,ENSG00000183044
18,GABA-AT,ABAT,entrez_alias,ENSG00000183044
18,GABAT,ABAT,entrez_alias,ENSG00000183044
18,GABAT,ABAT,entrez_alias,ENSG00000183044
18,GABAT,ABAT,entrez_alias,ENSG00000183044
18,GABAT,ABAT,entrez_alias,ENSG00000183044
18,NPD009,ABAT,entrez_alias,ENSG00000183044
18,NPD009,ABAT,entrez_alias,ENSG00000183044
18,NPD009,ABAT,entrez_alias,ENSG00000183044
18,NPD009,ABAT,entrez_alias,ENSG00000183044
18,ABAT,ABAT,entrez_alias,ENSG00000183044
18,ABAT,ABAT,entrez_alias,ENSG00000183044
18,ABAT,ABAT,entrez_alias,ENSG00000183044
18,ABAT,ABAT,entrez_alias,ENSG00000183044
19,ABC-1,ABCA1,entrez_alias,ENSG00000165029
19,ABC1,ABCA1,entrez_alias,ENSG00000165029
19,CERP,ABCA1,entrez_alias,ENSG00000165029
19,HDLCQTL13,ABCA1,entrez_alias,ENSG00000165029
19,HDLDT1,ABCA1,entrez_alias,ENSG00000165029
19,HPALP1,ABCA1,entrez_alias,ENSG00000165029
19,TGD,ABCA1,entrez_alias,ENSG00000165029
19,ABCA1,ABCA1,entrez_alias,ENSG00000165029
20,ABC2,ABCA2,entrez_alias,ENSG00000107331
20,ABC2,ABCA2,entrez_alias,ENSG00000107331
20,ABC2,ABCA2,entrez_alias,ENSG00000107331
20,ABC2,ABCA2,entrez_alias,ENSG00000107331
20,IDPOGSA,ABCA2,entrez_alias,ENSG00000107331
20,IDPOGSA,ABCA2,entrez_alias,ENSG00000107331
20,IDPOGSA,ABCA2,entrez_alias,ENSG00000107331
20,IDPOGSA,ABCA2,entrez_alias,ENSG00000107331
20,ABCA2,ABCA2,entrez_alias,ENSG00000107331
20,ABCA2,ABCA2,entrez_alias,ENSG00000107331
20,ABCA2,ABCA2,entrez_alias,ENSG00000107331
20,ABCA2,ABCA2,entrez_alias,ENSG00000107331
21,ABC-C,ABCA3,entrez_alias,ENSG00000167972
21,ABC3,ABCA3,entrez_alias,ENSG00000167972
21,EST111653,ABCA3,entrez_alias,ENSG00000167972
21,LBM180,ABCA3,entrez_alias,ENSG00000167972
21,SMDP3,ABCA3,entrez_alias,ENSG00000167972
21,ABCA3,ABCA3,entrez_alias,ENSG00000167972
22,ABC7,ABCB7,entrez_alias,ENSG00000131269
22,ABC7,ABCB7,entrez_alias,ENSG00000131269
22,ABC7,ABCB7,entrez_alias,ENSG00000131269
22,ABC7,ABCB7,entrez_alias,ENSG00000131269
22,ABC7,ABCB7,entrez_alias,ENSG00000131269
22,ASAT,ABCB7,entrez_alias,ENSG00000131269
22,ASAT,ABCB7,entrez_alias,ENSG00000131269
22,ASAT,ABCB7,entrez_alias,ENSG00000131269
22,ASAT,ABCB7,entrez_alias,ENSG00000131269
22,ASAT,ABCB7,entrez_alias,ENSG00000131269
22,Atm1p,ABCB7,entrez_alias,ENSG00000131269
22,Atm1p,ABCB7,entrez_alias,ENSG00000131269
22,Atm1p,ABCB7,entrez_alias,ENSG00000131269
22,Atm1p,ABCB7,entrez_alias,ENSG00000131269
22,Atm1p,ABCB7,entrez_alias,ENSG00000131269
22,EST140535,ABCB7,entrez_alias,ENSG00000131269
22,EST140535,ABCB7,entrez_alias,ENSG00000131269
22,EST140535,ABCB7,entrez_alias,ENSG00000131269
22,EST140535,ABCB7,entrez_alias,ENSG00000131269
22,EST140535,ABCB7,entrez_alias,ENSG00000131269
22,ABCB7,ABCB7,entrez_alias,ENSG00000131269
22,ABCB7,ABCB7,entrez_alias,ENSG00000131269
22,ABCB7,ABCB7,entrez_alias,ENSG00000131269
22,ABCB7,ABCB7,entrez_alias,ENSG00000131269
22,ABCB7,ABCB7,entrez_alias,ENSG00000131269
23,ABC27,ABCF1,entrez_alias,ENSG00000204574
23,ABC27,ABCF1,entrez_alias,ENSG00000204574
23,ABC50,ABCF1,entrez_alias,ENSG00000204574
23,ABC50,ABCF1,entrez_alias,ENSG00000204574
23,ABCF1,ABCF1,entrez_alias,ENSG00000204574
23,ABCF1,ABCF1,entrez_alias,ENSG00000204574
24,ABC10,ABCA4,entrez_alias,ENSG00000198691
24,ABCR,ABCA4,entrez_alias,ENSG00000198691
24,ARMD2,ABCA4,entrez_alias,ENSG00000198691
24,CORD3,ABCA4,entrez_alias,ENSG00000198691
24,FFM,ABCA4,entrez_alias,ENSG00000198691
24,RMP,ABCA4,entrez_alias,ENSG00000198691
24,RP19,ABCA4,entrez_alias,ENSG00000198691
24,STGD,ABCA4,entrez_alias,ENSG00000198691
24,STGD1,ABCA4,entrez_alias,ENSG00000198691
24,ABCA4,ABCA4,entrez_alias,ENSG00000198691
25,ABL,ABL1,entrez_alias,ENSG00000097007
25,ABL,ABL1,entrez_alias,ENSG00000097007
25,BCR-ABL,ABL1,entrez_alias,ENSG00000097007
25,BCR-ABL,ABL1,entrez_alias,ENSG00000097007
25,CHDSKM,ABL1,entrez_alias,ENSG00000097007
25,CHDSKM,ABL1,entrez_alias,ENSG00000097007
25,JTK7,ABL1,entrez_alias,ENSG00000097007
25,JTK7,ABL1,entrez_alias,ENSG00000097007
25,bcr/abl,ABL1,entrez_alias,ENSG00000097007
25,bcr/abl,ABL1,entrez_alias,ENSG00000097007
25,c-ABL,ABL1,entrez_alias,ENSG00000097007
25,c-ABL,ABL1,entrez_alias,ENSG00000097007
25,c-ABL1,ABL1,entrez_alias,ENSG00000097007
25,c-ABL1,ABL1,entrez_alias,ENSG00000097007
25,p150,ABL1,entrez_alias,ENSG00000097007
25,p150,ABL1,entrez_alias,ENSG00000097007
25,v-abl,ABL1,entrez_alias,ENSG00000097007
25,v-abl,ABL1,entrez_alias,ENSG00000097007
25,ABL1,ABL1,entrez_alias,ENSG00000097007
25,ABL1,ABL1,entrez_alias,ENSG00000097007
26,ABP,AOC1,entrez_alias,ENSG00000002726
26,ABP,AOC1,entrez_alias,ENSG00000002726
26,ABP,AOC1,entrez_alias,ENSG00000002726
26,ABP1,AOC1,entrez_alias,ENSG00000002726
26,ABP1,AOC1,entrez_alias,ENSG00000002726
26,ABP1,AOC1,entrez_alias,ENSG00000002726
26,DAO,AOC1,entrez_alias,ENSG00000002726
26,DAO,AOC1,entrez_alias,ENSG00000002726
26,DAO,AOC1,entrez_alias,ENSG00000002726
26,DAO1,AOC1,entrez_alias,ENSG00000002726
26,DAO1,AOC1,entrez_alias,ENSG00000002726
26,DAO1,AOC1,entrez_alias,ENSG00000002726
26,KAO,AOC1,entrez_alias,ENSG00000002726
26,KAO,AOC1,entrez_alias,ENSG00000002726
26,KAO,AOC1,entrez_alias,ENSG00000002726
26,KDAO,AOC1,entrez_alias,ENSG00000002726
26,KDAO,AOC1,entrez_alias,ENSG00000002726
26,KDAO,AOC1,entrez_alias,ENSG00000002726
26,AOC1,AOC1,entrez_alias,ENSG00000002726
26,AOC1,AOC1,entrez_alias,ENSG00000002726
26,AOC1,AOC1,entrez_alias,ENSG00000002726
27,ABLL,ABL2,entrez_alias,ENSG00000143322
27,ABLL,ABL2,entrez_alias,ENSG00000143322
27,ABLL,ABL2,entrez_alias,ENSG00000143322
27,ABLL,ABL2,entrez_alias,ENSG00000143322
27,ABLL,ABL2,entrez_alias,ENSG00000143322
27,ABLL,ABL2,entrez_alias,ENSG00000143322
27,ABLL,ABL2,entrez_alias,ENSG00000143322
27,ABLL,ABL2,entrez_alias,ENSG00000143322
27,ARG,ABL2,entrez_alias,ENSG00000143322
27,ARG,ABL2,entrez_alias,ENSG00000143322
27,ARG,ABL2,entrez_alias,ENSG00000143322
27,ARG,ABL2,entrez_alias,ENSG00000143322
27,ARG,ABL2,entrez_alias,ENSG00000143322
27,ARG,ABL2,entrez_alias,ENSG00000143322
27,ARG,ABL2,entrez_alias,ENSG00000143322
27,ARG,ABL2,entrez_alias,ENSG00000143322
27,ABL2,ABL2,entrez_alias,ENSG00000143322
27,ABL2,ABL2,entrez_alias,ENSG00000143322
27,ABL2,ABL2,entrez_alias,ENSG00000143322
27,ABL2,ABL2,entrez_alias,ENSG00000143322
27,ABL2,ABL2,entrez_alias,ENSG00000143322
27,ABL2,ABL2,entrez_alias,ENSG00000143322
27,ABL2,ABL2,entrez_alias,ENSG00000143322
27,ABL2,ABL2,entrez_alias,ENSG00000143322
28,A3GALNT,ABO,entrez_alias,ENSG00000175164
28,A3GALT1,ABO,entrez_alias,ENSG00000175164
28,GTB,ABO,entrez_alias,ENSG00000175164
28,NAGAT,ABO,entrez_alias,ENSG00000175164
28,ABO,ABO,entrez_alias,ENSG00000175164
29,MDB,ABR,entrez_alias,ENSG00000159842
29,MDB,ABR,entrez_alias,ENSG00000159842
29,MDB,ABR,entrez_alias,ENSG00000159842
29,MDB,ABR,entrez_alias,ENSG00000159842
29,MDB,ABR,entrez_alias,ENSG00000159842
29,MDB,ABR,entrez_alias,ENSG00000159842
29,MDB,ABR,entrez_alias,ENSG00000159842
29,ABR,ABR,entrez_alias,ENSG00000159842
29,ABR,ABR,entrez_alias,ENSG00000159842
29,ABR,ABR,entrez_alias,ENSG00000159842
29,ABR,ABR,entrez_alias,ENSG00000159842
29,ABR,ABR,entrez_alias,ENSG00000159842
29,ABR,ABR,entrez_alias,ENSG00000159842
29,ABR,ABR,entrez_alias,ENSG00000159842
30,ACAA,ACAA1,entrez_alias,ENSG00000060971
30,ACAA,ACAA1,entrez_alias,ENSG00000060971
30,ACAA,ACAA1,entrez_alias,ENSG00000060971
30,Lnc-Myd88,ACAA1,entrez_alias,ENSG00000060971
30,Lnc-Myd88,ACAA1,entrez_alias,ENSG00000060971
30,Lnc-Myd88,ACAA1,entrez_alias,ENSG00000060971
30,PTHIO,ACAA1,entrez_alias,ENSG00000060971
30,PTHIO,ACAA1,entrez_alias,ENSG00000060971
30,PTHIO,ACAA1,entrez_alias,ENSG00000060971
30,THIO,ACAA1,entrez_alias,ENSG00000060971
30,THIO,ACAA1,entrez_alias,ENSG00000060971
30,THIO,ACAA1,entrez_alias,ENSG00000060971
30,ACAA1,ACAA1,entrez_alias,ENSG00000060971
30,ACAA1,ACAA1,entrez_alias,ENSG00000060971
30,ACAA1,ACAA1,entrez_alias,ENSG00000060971
31,ACAC,ACACA,entrez_alias,ENSG00000278540
31,ACAC,ACACA,entrez_alias,ENSG00000278540
31,ACAC,ACACA,entrez_alias,ENSG00000278540
31,ACAC,ACACA,entrez_alias,ENSG00000278540
31,ACACAD,ACACA,entrez_alias,ENSG00000278540
31,ACACAD,ACACA,entrez_alias,ENSG00000278540
31,ACACAD,ACACA,entrez_alias,ENSG00000278540
31,ACACAD,ACACA,entrez_alias,ENSG00000278540
31,ACACalpha,ACACA,entrez_alias,ENSG00000278540
31,ACACalpha,ACACA,entrez_alias,ENSG00000278540
31,ACACalpha,ACACA,entrez_alias,ENSG00000278540
31,ACACalpha,ACACA,entrez_alias,ENSG00000278540
31,ACC,ACACA,entrez_alias,ENSG00000278540
31,ACC,ACACA,entrez_alias,ENSG00000278540
31,ACC,ACACA,entrez_alias,ENSG00000278540
31,ACC,ACACA,entrez_alias,ENSG00000278540
31,ACC1,ACACA,entrez_alias,ENSG00000278540
31,ACC1,ACACA,entrez_alias,ENSG00000278540
31,ACC1,ACACA,entrez_alias,ENSG00000278540
31,ACC1,ACACA,entrez_alias,ENSG00000278540
31,ACCA,ACACA,entrez_alias,ENSG00000278540
31,ACCA,ACACA,entrez_alias,ENSG00000278540
31,ACCA,ACACA,entrez_alias,ENSG00000278540
31,ACCA,ACACA,entrez_alias,ENSG00000278540
31,ACCalpha,ACACA,entrez_alias,ENSG00000278540
31,ACCalpha,ACACA,entrez_alias,ENSG00000278540
31,ACCalpha,ACACA,entrez_alias,ENSG00000278540
31,ACCalpha,ACACA,entrez_alias,ENSG00000278540
31,Acac1,ACACA,entrez_alias,ENSG00000278540
31,Acac1,ACACA,entrez_alias,ENSG00000278540
31,Acac1,ACACA,entrez_alias,ENSG00000278540
31,Acac1,ACACA,entrez_alias,ENSG00000278540
31,hACC1,ACACA,entrez_alias,ENSG00000278540
31,hACC1,ACACA,entrez_alias,ENSG00000278540
31,hACC1,ACACA,entrez_alias,ENSG00000278540
31,hACC1,ACACA,entrez_alias,ENSG00000278540
31,ACACA,ACACA,entrez_alias,ENSG00000278540
31,ACACA,ACACA,entrez_alias,ENSG00000278540
31,ACACA,ACACA,entrez_alias,ENSG00000278540
31,ACACA,ACACA,entrez_alias,ENSG00000278540
32,ACACbeta,ACACB,entrez_alias,ENSG00000076555
32,ACACbeta,ACACB,entrez_alias,ENSG00000076555
32,ACC-beta,ACACB,entrez_alias,ENSG00000076555
32,ACC-beta,ACACB,entrez_alias,ENSG00000076555
32,ACC2,ACACB,entrez_alias,ENSG00000076555
32,ACC2,ACACB,entrez_alias,ENSG00000076555
32,ACCB,ACACB,entrez_alias,ENSG00000076555
32,ACCB,ACACB,entrez_alias,ENSG00000076555
32,ACCbeta,ACACB,entrez_alias,ENSG00000076555
32,ACCbeta,ACACB,entrez_alias,ENSG00000076555
32,HACC275,ACACB,entrez_alias,ENSG00000076555
32,HACC275,ACACB,entrez_alias,ENSG00000076555
32,ACACB,ACACB,entrez_alias,ENSG00000076555
32,ACACB,ACACB,entrez_alias,ENSG00000076555
33,ACAD4,ACADL,entrez_alias,ENSG00000115361
33,LCAD,ACADL,entrez_alias,ENSG00000115361
33,ACADL,ACADL,entrez_alias,ENSG00000115361
34,ACAD1,ACADM,entrez_alias,ENSG00000117054
34,ACAD1,ACADM,entrez_alias,ENSG00000117054
34,ACAD1,ACADM,entrez_alias,ENSG00000117054
34,ACAD1,ACADM,entrez_alias,ENSG00000117054
34,ACAD1,ACADM,entrez_alias,ENSG00000117054
34,MCAD,ACADM,entrez_alias,ENSG00000117054
34,MCAD,ACADM,entrez_alias,ENSG00000117054
34,MCAD,ACADM,entrez_alias,ENSG00000117054
34,MCAD,ACADM,entrez_alias,ENSG00000117054
34,MCAD,ACADM,entrez_alias,ENSG00000117054
34,MCADH,ACADM,entrez_alias,ENSG00000117054
34,MCADH,ACADM,entrez_alias,ENSG00000117054
34,MCADH,ACADM,entrez_alias,ENSG00000117054
34,MCADH,ACADM,entrez_alias,ENSG00000117054
34,MCADH,ACADM,entrez_alias,ENSG00000117054
34,ACADM,ACADM,entrez_alias,ENSG00000117054
34,ACADM,ACADM,entrez_alias,ENSG00000117054
34,ACADM,ACADM,entrez_alias,ENSG00000117054
34,ACADM,ACADM,entrez_alias,ENSG00000117054
34,ACADM,ACADM,entrez_alias,ENSG00000117054
35,ACAD3,ACADS,entrez_alias,ENSG00000122971
35,ACAD3,ACADS,entrez_alias,ENSG00000122971
35,SCAD,ACADS,entrez_alias,ENSG00000122971
35,SCAD,ACADS,entrez_alias,ENSG00000122971
35,ACADS,ACADS,entrez_alias,ENSG00000122971
35,ACADS,ACADS,entrez_alias,ENSG00000122971
36,2-MEBCAD,ACADSB,entrez_alias,ENSG00000196177
36,2-MEBCAD,ACADSB,entrez_alias,ENSG00000196177
36,ACAD7,ACADSB,entrez_alias,ENSG00000196177
36,ACAD7,ACADSB,entrez_alias,ENSG00000196177
36,SBCAD,ACADSB,entrez_alias,ENSG00000196177
36,SBCAD,ACADSB,entrez_alias,ENSG00000196177
36,ACADSB,ACADSB,entrez_alias,ENSG00000196177
36,ACADSB,ACADSB,entrez_alias,ENSG00000196177
37,ACAD6,ACADVL,entrez_alias,ENSG00000072778
37,ACAD6,ACADVL,entrez_alias,ENSG00000072778
37,ACAD6,ACADVL,entrez_alias,ENSG00000072778
37,LCACD,ACADVL,entrez_alias,ENSG00000072778
37,LCACD,ACADVL,entrez_alias,ENSG00000072778
37,LCACD,ACADVL,entrez_alias,ENSG00000072778
37,VLCAD,ACADVL,entrez_alias,ENSG00000072778
37,VLCAD,ACADVL,entrez_alias,ENSG00000072778
37,VLCAD,ACADVL,entrez_alias,ENSG00000072778
37,ACADVL,ACADVL,entrez_alias,ENSG00000072778
37,ACADVL,ACADVL,entrez_alias,ENSG00000072778
37,ACADVL,ACADVL,entrez_alias,ENSG00000072778
38,ACAT,ACAT1,entrez_alias,ENSG00000075239
38,ACAT,ACAT1,entrez_alias,ENSG00000075239
38,ACAT,ACAT1,entrez_alias,ENSG00000075239
38,ACAT,ACAT1,entrez_alias,ENSG00000075239
38,ACAT,ACAT1,entrez_alias,ENSG00000075239
38,ACAT,ACAT1,entrez_alias,ENSG00000075239
38,MAT,ACAT1,entrez_alias,ENSG00000075239
38,MAT,ACAT1,entrez_alias,ENSG00000075239
38,MAT,ACAT1,entrez_alias,ENSG00000075239
38,MAT,ACAT1,entrez_alias,ENSG00000075239
38,MAT,ACAT1,entrez_alias,ENSG00000075239
38,MAT,ACAT1,entrez_alias,ENSG00000075239
38,T2,ACAT1,entrez_alias,ENSG00000075239
38,T2,ACAT1,entrez_alias,ENSG00000075239
38,T2,ACAT1,entrez_alias,ENSG00000075239
38,T2,ACAT1,entrez_alias,ENSG00000075239
38,T2,ACAT1,entrez_alias,ENSG00000075239
38,T2,ACAT1,entrez_alias,ENSG00000075239
38,THIL,ACAT1,entrez_alias,ENSG00000075239
38,THIL,ACAT1,entrez_alias,ENSG00000075239
38,THIL,ACAT1,entrez_alias,ENSG00000075239
38,THIL,ACAT1,entrez_alias,ENSG00000075239
38,THIL,ACAT1,entrez_alias,ENSG00000075239
38,THIL,ACAT1,entrez_alias,ENSG00000075239
38,ACAT1,ACAT1,entrez_alias,ENSG00000075239
38,ACAT1,ACAT1,entrez_alias,ENSG00000075239
38,ACAT1,ACAT1,entrez_alias,ENSG00000075239
38,ACAT1,ACAT1,entrez_alias,ENSG00000075239
38,ACAT1,ACAT1,entrez_alias,ENSG00000075239
38,ACAT1,ACAT1,entrez_alias,ENSG00000075239
39,ACAT2,ACAT2,entrez_alias,ENSG00000120437
40,ACCN,ASIC2,entrez_alias,ENSG00000108684
40,ACCN,ASIC2,entrez_alias,ENSG00000108684
40,ACCN1,ASIC2,entrez_alias,ENSG00000108684
40,ACCN1,ASIC2,entrez_alias,ENSG00000108684
40,ASIC2a,ASIC2,entrez_alias,ENSG00000108684
40,ASIC2a,ASIC2,entrez_alias,ENSG00000108684
40,BNC1,ASIC2,entrez_alias,ENSG00000108684
40,BNC1,ASIC2,entrez_alias,ENSG00000108684
40,BNaC1,ASIC2,entrez_alias,ENSG00000108684
40,BNaC1,ASIC2,entrez_alias,ENSG00000108684
40,MDEG,ASIC2,entrez_alias,ENSG00000108684
40,MDEG,ASIC2,entrez_alias,ENSG00000108684
40,hBNaC1,ASIC2,entrez_alias,ENSG00000108684
40,hBNaC1,ASIC2,entrez_alias,ENSG00000108684
40,ASIC2,ASIC2,entrez_alias,ENSG00000108684
40,ASIC2,ASIC2,entrez_alias,ENSG00000108684
41,ACCN2,ASIC1,entrez_alias,ENSG00000110881
41,ACCN2,ASIC1,entrez_alias,ENSG00000110881
41,ACCN2,ASIC1,entrez_alias,ENSG00000110881
41,ACCN2,ASIC1,entrez_alias,ENSG00000110881
41,ACCN2,ASIC1,entrez_alias,ENSG00000110881
41,ASIC,ASIC1,entrez_alias,ENSG00000110881
41,ASIC,ASIC1,entrez_alias,ENSG00000110881
41,ASIC,ASIC1,entrez_alias,ENSG00000110881
41,ASIC,ASIC1,entrez_alias,ENSG00000110881
41,ASIC,ASIC1,entrez_alias,ENSG00000110881
41,BNaC2,ASIC1,entrez_alias,ENSG00000110881
41,BNaC2,ASIC1,entrez_alias,ENSG00000110881
41,BNaC2,ASIC1,entrez_alias,ENSG00000110881
41,BNaC2,ASIC1,entrez_alias,ENSG00000110881
41,BNaC2,ASIC1,entrez_alias,ENSG00000110881
41,ASIC1,ASIC1,entrez_alias,ENSG00000110881
41,ASIC1,ASIC1,entrez_alias,ENSG00000110881
41,ASIC1,ASIC1,entrez_alias,ENSG00000110881
41,ASIC1,ASIC1,entrez_alias,ENSG00000110881
41,ASIC1,ASIC1,entrez_alias,ENSG00000110881
43,ACEE,ACHE,entrez_alias,ENSG00000087085
43,ACEE,ACHE,entrez_alias,ENSG00000087085
43,ACEE,ACHE,entrez_alias,ENSG00000087085
43,ACEE,ACHE,entrez_alias,ENSG00000087085
43,ACEE,ACHE,entrez_alias,ENSG00000087085
43,ACEE,ACHE,entrez_alias,ENSG00000087085
43,ARACHE,ACHE,entrez_alias,ENSG00000087085
43,ARACHE,ACHE,entrez_alias,ENSG00000087085
43,ARACHE,ACHE,entrez_alias,ENSG00000087085
43,ARACHE,ACHE,entrez_alias,ENSG00000087085
43,ARACHE,ACHE,entrez_alias,ENSG00000087085
43,ARACHE,ACHE,entrez_alias,ENSG00000087085
43,N-ACHE,ACHE,entrez_alias,ENSG00000087085
43,N-ACHE,ACHE,entrez_alias,ENSG00000087085
43,N-ACHE,ACHE,entrez_alias,ENSG00000087085
43,N-ACHE,ACHE,entrez_alias,ENSG00000087085
43,N-ACHE,ACHE,entrez_alias,ENSG00000087085
43,N-ACHE,ACHE,entrez_alias,ENSG00000087085
43,YT,ACHE,entrez_alias,ENSG00000087085
43,YT,ACHE,entrez_alias,ENSG00000087085
43,YT,ACHE,entrez_alias,ENSG00000087085
43,YT,ACHE,entrez_alias,ENSG00000087085
43,YT,ACHE,entrez_alias,ENSG00000087085
43,YT,ACHE,entrez_alias,ENSG00000087085
43,ACHE,ACHE,entrez_alias,ENSG00000087085
43,ACHE,ACHE,entrez_alias,ENSG00000087085
43,ACHE,ACHE,entrez_alias,ENSG00000087085
43,ACHE,ACHE,entrez_alias,ENSG00000087085
43,ACHE,ACHE,entrez_alias,ENSG00000087085
43,ACHE,ACHE,entrez_alias,ENSG00000087085
47,ACL,ACLY,entrez_alias,ENSG00000131473
47,ACL,ACLY,entrez_alias,ENSG00000131473
47,ATPCL,ACLY,entrez_alias,ENSG00000131473
47,ATPCL,ACLY,entrez_alias,ENSG00000131473
47,CLATP,ACLY,entrez_alias,ENSG00000131473
47,CLATP,ACLY,entrez_alias,ENSG00000131473
47,ACLY,ACLY,entrez_alias,ENSG00000131473
47,ACLY,ACLY,entrez_alias,ENSG00000131473
48,ACONS,ACO1,entrez_alias,ENSG00000122729
48,ACONS,ACO1,entrez_alias,ENSG00000122729
48,ACONS,ACO1,entrez_alias,ENSG00000122729
48,HEL60,ACO1,entrez_alias,ENSG00000122729
48,HEL60,ACO1,entrez_alias,ENSG00000122729
48,HEL60,ACO1,entrez_alias,ENSG00000122729
48,IREB1,ACO1,entrez_alias,ENSG00000122729
48,IREB1,ACO1,entrez_alias,ENSG00000122729
48,IREB1,ACO1,entrez_alias,ENSG00000122729
48,IREBP,ACO1,entrez_alias,ENSG00000122729
48,IREBP,ACO1,entrez_alias,ENSG00000122729
48,IREBP,ACO1,entrez_alias,ENSG00000122729
48,IREBP1,ACO1,entrez_alias,ENSG00000122729
48,IREBP1,ACO1,entrez_alias,ENSG00000122729
48,IREBP1,ACO1,entrez_alias,ENSG00000122729
48,IRP1,ACO1,entrez_alias,ENSG00000122729
48,IRP1,ACO1,entrez_alias,ENSG00000122729
48,IRP1,ACO1,entrez_alias,ENSG00000122729
48,ACO1,ACO1,entrez_alias,ENSG00000122729
48,ACO1,ACO1,entrez_alias,ENSG00000122729
48,ACO1,ACO1,entrez_alias,ENSG00000122729
49,SPGF87,ACR,entrez_alias,ENSG00000100312
49,ACR,ACR,entrez_alias,ENSG00000100312
50,ACONM,ACO2,entrez_alias,ENSG00000100412
50,HEL-S-284,ACO2,entrez_alias,ENSG00000100412
50,ICRD,ACO2,entrez_alias,ENSG00000100412
50,OCA8,ACO2,entrez_alias,ENSG00000100412
50,OPA9,ACO2,entrez_alias,ENSG00000100412
50,ACO2,ACO2,entrez_alias,ENSG00000100412
51,ACOX,ACOX1,entrez_alias,ENSG00000161533
51,ACOX,ACOX1,entrez_alias,ENSG00000161533
51,AOX,ACOX1,entrez_alias,ENSG00000161533
51,AOX,ACOX1,entrez_alias,ENSG00000161533
51,MITCH,ACOX1,entrez_alias,ENSG00000161533
